archivo,hoja,bloque_idx,fila_no,producto,unidad_medida,cant_solicitada,cant_devuelta,cant_adicional,cant_total_salida
FEBRERO__VICKY_.xlsx,VIKCYDF (CF),2,9,TROCILLOS x6,BOLSA,1,,,
FEBRERO__VICKY_.xlsx,VIKCYDF (CF),2,10,PLATANO SALADO x6,BOLSA,1,,,
FEBRERO__VICKY_.xlsx,VIKCYDF (CF),2,11,PLATANO AGRIDULCE,BOLSA,1,,,
FEBRERO__VICKY_.xlsx,VIKCYDF (CF),2,Observaciones:,,,,,,
FEBRERO__VICKY_.xlsx,VIKCYDF (CF),2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
FEBRERO__VICKY_.xlsx,VIKCYDF 3,0,1,CHICHARRON CARNUDO NATURAL 30 g  bolsa x 6,BOLSA,1,,,
FEBRERO__VICKY_.xlsx,VIKCYDF 3,0,2,MIXTO BBQ 40 g  bolsa x 6,BOLSA,1,,,
FEBRERO__VICKY_.xlsx,VIKCYDF 3,0,3,TROCILLO SABOR POLLO 25 g,BOLSA,1,,,
FEBRERO__VICKY_.xlsx,VIKCYDF 3,0,4,PLATANO VERDE KAHOY 60 g,BOLSA,1,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,0,,PULPA SIN DOSIFICAR,,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,0,1,PULPA DE MARACUYA,LIBRAS,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,0,2,PULPA DE MANGO,LIBRAS,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,0,3,PULPA DE NARANJA,LIBRAS,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,,PULPA SIN DOSIFICAR,,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,1,PULPA DE MARACUYA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,2,PULPA DE LULO,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,3,PULPA DE MANGO,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,4,PULPA DE LIMON,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,5,PULPA DE PIÑA,LIBRAS,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,6,PULPA DE FRESA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,7,PULPA DE DURAZNO,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,8,PULPA DE MORA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,9,PULPA DE NARANJA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,Observaciones:,,,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,,PULPA SIN DOSIFICAR,,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,1,PULPA DE MARACUYA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,2,PULPA DE LULO,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,3,PULPA DE MANGO,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,4,PULPA DE LIMON,LIBRAS,4,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,5,PULPA DE PIÑA,LIBRAS,4,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,6,PULPA DE FRESA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,7,PULPA DE DURAZNO,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,8,PULPA DE MORA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,9,PULPA DE NARANJA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,Observaciones:,,,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 10,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,,PULPA SIN DOSIFICAR,,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,1,PULPA DE MARACUYA,LIBRAS,2,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,2,PULPA DE LULO,LIBRAS,2,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,3,PULPA DE MANGO,LIBRAS,2,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,4,PULPA DE LIMON,LIBRAS,2,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,5,PULPA DE PIÑA,LIBRAS,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,6,PULPA DE FRESA,LIBRAS,2,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,7,PULPA DE DURAZNO,LIBRAS,2,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,8,PULPA DE MORA,LIBRAS,2,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,9,PULPA DE NARANJA,LIBRAS,2,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,Observaciones:,,,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,,PULPA SIN DOSIFICAR,,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,1,PULPA DE MARACUYA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,2,PULPA DE LULO,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,3,PULPA DE MANGO,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,4,PULPA DE LIMON,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,5,PULPA DE PIÑA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,6,PULPA DE FRESA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,7,PULPA DE DURAZNO,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,8,PULPA DE MORA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,9,PULPA DE NARANJA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,Observaciones:,,,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,,PULPA SIN DOSIFICAR,,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,1,PULPA DE MARACUYA,LIBRAS,12,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,2,PULPA DE LULO,LIBRAS,12,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,3,PULPA DE MANGO,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,4,PULPA DE LIMON,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,5,PULPA DE PIÑA,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,6,PULPA DE FRESA,LIBRAS,12,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,7,PULPA DE DURAZNO,LIBRAS,8,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,8,PULPA DE MORA,LIBRAS,12,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,9,PULPA DE NARANJA,LIBRAS,12,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,Observaciones:,,,,,,
NEOFRUT_AGOSTO.xlsx,AGOSTO 18,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 16 (2),0,,PULPA DE MARACUYA,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 16 (2),0,,PULPA DE LULO,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 16 (2),0,,PULPA DE MANGO,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 16 (2),0,,PULPA DE LIMON,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 16 (2),0,,PULPA DE PIÑA,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 16 (2),0,,PULPA DE FRESA,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 16 (2),0,,PULPA DE DURAZNO,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 16 (2),0,,PULPA DE MORA,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 16 (2),0,,PULPA DE NARANJA,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 16 (2),0,Observaciones:,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 16 (2),0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,,PULPA SIN DOSIFICAR,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,1,PULPA DE MARACUYA,LIBRAS,6,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,2,PULPA DE LULO,LIBRAS,6,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,3,PULPA DE MANGO,LIBRAS,6,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,4,PULPA DE LIMON,LIBRAS,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,5,PULPA DE PIÑA,LIBRAS,6,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,6,PULPA DE FRESA,LIBRAS,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,7,PULPA DE DURAZNO,LIBRAS,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,8,PULPA DE MORA,LIBRAS,6,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,9,PULPA DE NARANJA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,10,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,Observaciones:,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,,PULPA SIN DOSIFICAR,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,1,PULPA DE MARACUYA,LIBRAS,12,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,2,PULPA DE LULO,LIBRAS,12,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,3,PULPA DE MANGO,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,4,PULPA DE LIMON,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,5,PULPA DE PIÑA,LIBRAS,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,6,PULPA DE FRESA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,7,PULPA DE DURAZNO,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,8,PULPA DE MORA,LIBRAS,12,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,9,PULPA DE NARANJA,LIBRAS,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,10,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,Observaciones:,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUTFEB 9 CT Y BE,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,1,PULPA SIN DOSIFICAR,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,2,PULPA DE MARACUYA,16,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,3,PULPA DE LULO,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,4,PULPA DE MANGO,20,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,5,PULPA DE LIMON,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,6,PULPA DE PIÑA,8,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,7,PULPA DE FRESA,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,8,PULPA DE DURAZNO,20,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,9,PULPA DE MORA,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,10,PULPA DE NARANJA,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,11,PULPA TROPICAL,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,Observaciones:,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,1,,PULPA SIN DOSIFICAR,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,1,1,PULPA DE MARACUYA,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,1,2,PULPA DE LULO,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,1,3,PULPA DE MANGO,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,1,4,PULPA DE LIMON,8,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,1,5,PULPA DE PIÑA,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,1,6,PULPA DE DURAZNO,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,1,7,PULPA DE MORA,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,1,8,PULPA DE NARANJA,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,1,Observaciones:,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,,PULPA SIN DOSIFICAR,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,1,PULPA DE MARACUYA,16,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,2,PULPA DE LULO,16,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,3,PULPA DE MANGO,8,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,4,PULPA DE LIMON,8,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,5,PULPA DE PIÑA,8,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,6,PULPA DE FRESA,8,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,7,PULPA DE DURAZNO,8,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,8,PULPA DE MORA,8,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,9,PULPA DE NARANJA,12,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,Observaciones:,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,,PULPA SIN DOSIFICAR,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,1,PULPA DE MARACUYA,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,2,PULPA DE LULO,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,3,PULPA DE MANGO,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,4,PULPA DE LIMON,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,5,PULPA DE PIÑA,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,6,PULPA DE FRESA,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,7,PULPA DE DURAZNO,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,8,PULPA DE MORA,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,9,PULPA DE NARANJA,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,Observaciones:,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT ENER CT-PRO-BE-A3,3,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,,PULPA SIN DOSIFICAR,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,1,PULPA DE MARACUYA,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,2,PULPA DE LULO,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,3,PULPA DE MANGO,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,4,PULPA DE LIMON,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,5,PULPA DE PIÑA,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,6,PULPA DE FRESA,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,7,PULPA DE DURAZNO,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,8,PULPA DE MORA,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,9,PULPA DE NARANJA,4,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,Observaciones:,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 13,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,,PULPA SIN DOSIFICAR,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,1,PULPA DE LULO,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,2,PULPA DE LIMON,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,3,PULPA DE DURAZNO,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,4,PULPA DE MORA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,5,PULPA DE NARANJA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,6,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,7,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,8,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,9,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,Observaciones:FE15195,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 16,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 23,0,1,PULPA DE MARACUYA,LIBRAS,12,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 23,0,2,PULPA DE LULO,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 23,0,3,PULPA DE MANGO,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 23,0,4,PULPA DE PIÑA,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 23,0,5,PULPA DE FRESA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 23,0,6,PULPA DE MORA,LIBRAS,12,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 23,0,7,PULPA DE NARANJA,LIBRAS,12,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 23,0,8,PULPA DE LIMON,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 23,0,9,PULPA DURAZNO,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 23,0,Observaciones: FE 125257,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 23,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 24,0,1,PULPA DE MARACUYA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 24,0,2,PULPA DE LULO,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 24,0,3,PULPA DE MANGO,LIBRAS,12,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 24,0,4,PULPA DE LIMON,LIBRAS,2,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 24,0,5,PULPA DE PIÑA,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 24,0,6,PULPA DE FRESA,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 24,0,7,PULPA DE DURAZNO,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 24,0,8,PULPA DE MORA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 24,0,9,PULPA DE NARANJA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 24,0,Observaciones: FE 15284,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT FEB 24,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 3,0,1,PULPA DE MARACUYA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 3,0,2,PULPA DE LULO,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 3,0,3,PULPA DE MANGO,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 3,0,4,PULPA DE LIMON,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 3,0,5,PULPA DE PIÑA,LIBRAS,4,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 3,0,6,PULPA DE FRESA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 3,0,7,PULPA DE DURAZNO,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 3,0,8,PULPA DE MORA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 3,0,9,PULPA DE NARANJA,LIBRAS,8,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 3,0,Observaciones:,,,,,,
_NEOFRUT_XLS_CONVERTED.xlsx,NEOFRUT MARZO 3,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
