archivo,hoja,bloque_idx,contexto_encabezado_raw
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MARZO 2,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 2026 | Aseo y productos químicos | Fecha de Salida de Almacén | Categoría (Marque con X) | Desechables | dd | mm | aaaa | Alimentos y bebidas | X | 3 | 3 | 2026 | Aseo y productos químicos | Unidad de Servicio que solicita: CAFETERIA ADMINISTRACION 3 / EDIFICIO ADMINISTRACION 3 PISO 6 | Desechables | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc. | Unidad de Servicio que solicita:  CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1"
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MARZO 6,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 6 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita:   CAFETERIA BIENESTAR ESTUDIANTIL/ DEDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MARZO 6,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 6 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA ADMINISTRACION 3 / EDIFICIO ADMINISTRACION 3 PISO 6 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MARZO 10,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 10 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAFE PLAZOLETA CAMILO TORRES | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MARZO 11,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 11 | 2 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita:  CAFETERIA BIENESTAR ESTUDIANTIL/ DEDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MARZO 17,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 17 | 2 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita:  CAFETERIA BIENESTAR ESTUDIANTIL/ DEDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MARZO 17,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 17 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAFE PLAZOLETA CAMILO TORRES | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MARZO 24,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 24 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAFE PLAZOLETA CAMILO TORRES | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MARZO25,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 25 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL/ DEDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- ABRIL 06,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 6 | 4 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL/ DEDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- ABRIL 06,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 6 | 4 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita:  CAFETERIA ADMINISTRACION 3 / EDIFICIO ADMINISTRACION 3 PISO 6 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- ABRIL 29,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 28 | 4 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL/ DEDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- ABRIL 29,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 28 | 4 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita:  CAFETERIA CAFE PLAZOLETA CAMILO TORRES | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- ABRIL 29,2,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 28 | 4 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita:  CAFETERIA ADMINISTRACION 3 / EDIFICIO ADMINISTRACION 3 PISO 6 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- ABRIL 30,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 29 | 4 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita:   CAFETERIA BIENESTAR ESTUDIANTIL/ DEDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,,PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha desde | Fecha hasta | dd | mm | aaaa | dd | mm | aaaa | Unidad de Servicio que solicita: | BIENESTAR ESTUDIANTIL | FECHA / CANTIDAD DIARIA POR UNIDADES
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MAYO 12,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 12 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita:  CAFETERIA ADMINISTRACION 3 / EDIFICIO ADMINISTRACION 3 PISO 6 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MAYO 12,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 12 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita:   CAFETERIA BIENESTAR ESTUDIANTIL/ DEDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA- MAYO 12,2,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 12 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAFE PLAZOLETA CAMILO TORRES | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDAS COCA COLA MAYO 19,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 19 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAFE PLAZOLETA CAMILO TORRES | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENE_-_MARZO_COCA_COLA.xlsx,SALIDA COCA COLA MAYO 26,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 26 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita:   CAFETERIA BIENESTAR ESTUDIANTIL/ DEDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
ENERO_RECETTA_.xlsx,RECETTA ORIGINAL,,PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha desde | Fecha hasta | dd | mm | aaaa | dd | mm | aaaa | Unidad de Servicio que solicita: | BIENESTAR ESTUDIANTIL | FECHA / CANTIDAD DIARIA POR UNIDADES
ENERO_RECETTA_.xlsx,ENERO,,PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha desde | Fecha hasta | dd | mm | aaaa | dd | mm | aaaa | Unidad de Servicio que solicita: | BIENESTAR ESTUDIANTIL | FECHA / CANTIDAD DIARIA POR UNIDADES
ENERO_RECETTA_.xlsx,FRUVER DF,,PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha desde | Fecha hasta | dd | mm | aaaa | dd | mm | aaaa | Unidad de Servicio que solicita: | BIENESTAR ESTUDIANTIL | FECHA / CANTIDAD DIARIA POR UNIDADES
FAMA_AGOSTO.xlsx,AGOSTO 12,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 12 | 8 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_AGOSTO.xlsx,AGOSTO 19,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA- FEB 4 BE Y CT (2,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 4 | 2 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL / EDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA- FEB 4 BE Y CT (2,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 4 | 2 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-FEB 11CT PEN,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 11 | 2 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-FEB 18BE Y CT (2,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 18 | 2 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL / EDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-FEB 18BE Y CT (2,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 18 | 2 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-FEB 25 BE Y CT  (2,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 25 | 2 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL / EDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
