archivo,hoja,producto,unidad_medida,dia_del_mes,cantidad,total_fila
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,1,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,2,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,3,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,4,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,5,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,6,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,7,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,8,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,9,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,10,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,11,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,12,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,13,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,14,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,15,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,16,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,17,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,18,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,19,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,20,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,21,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,22,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,23,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,24,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,25,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,26,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,27,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,28,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,29,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MANZANA VERDE,UNIDAD,30,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,1,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,2,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,3,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,4,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,5,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,6,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,7,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,8,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,9,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,10,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,11,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,12,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,13,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,14,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,15,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,16,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,17,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,18,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,19,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,20,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,21,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,22,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,23,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,24,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,25,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,26,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,27,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,28,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,29,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MAZORCA DESGRANDA,LIBRAS,30,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,1,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,2,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,3,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,4,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,5,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,6,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,7,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,8,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,9,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,10,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,11,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,12,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,13,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,14,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,15,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,16,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,17,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,18,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,19,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,20,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,21,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,22,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,23,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,24,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,25,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,26,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,27,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,28,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,29,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,MELON,LIBRAS,30,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,1,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,2,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,3,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,4,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,5,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,6,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,7,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,8,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,9,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,10,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,11,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,12,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,13,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,14,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,15,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,16,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,17,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,18,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,19,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,20,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,21,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,22,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,23,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,24,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,25,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,26,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,27,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,28,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,29,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,NARANJA VALENCIA,UNIDAD,30,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,1,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,2,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,3,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,4,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,5,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,6,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,7,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,8,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,9,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,10,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,11,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,12,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,13,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,14,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,15,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,16,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,17,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,18,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,19,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,20,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,21,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,22,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,23,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,24,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,25,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,26,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,27,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,28,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,29,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PAPAYA,LIBRAS,30,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,1,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,2,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,3,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,4,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,5,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,6,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,7,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,8,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,9,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,10,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,11,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,12,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,13,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,14,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,15,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,16,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,17,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,18,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,19,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,20,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,21,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,22,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,23,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,24,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,25,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,26,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,27,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,28,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,29,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEPINO COHOMBRO,LIBRAS,30,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,1,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,2,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,3,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,4,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,5,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,6,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,7,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,8,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,9,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,10,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,11,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,12,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,13,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,14,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,15,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,16,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,17,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,18,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,19,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,20,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,21,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,22,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,23,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,24,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,25,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,26,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,27,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,28,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,29,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PERAS,UNIDAD,30,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,1,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,2,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,3,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,4,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,5,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,6,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,7,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,8,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,9,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,10,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,11,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,12,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,13,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,14,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,15,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,16,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,17,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,18,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,19,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,20,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,21,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,22,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,23,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,24,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,25,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,26,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,27,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,28,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,29,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PEREJIL,LIBRAS,30,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,1,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,2,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,3,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,4,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,5,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,6,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,7,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,8,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,9,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,10,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,11,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,12,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,13,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,14,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,15,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,16,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,17,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,18,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,19,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,20,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,21,,0
ENE_-_MARZO_COCA_COLA.xlsx,FRUVER DF,PIÑA OROMIEL,LIBRAS,22,,0
